name,url,category,brand,price,old_price,discount,image_url,scraped_at
PC CPS X MSI Gaming AMD R5 Kèm màn hình,https://cellphones.com.vn/pc-cps-msi-gaming-amd-r5.html,pc,MSI,17490000,24890000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/p/c/pc-cps-msi-gaming-amd-r5-3263.jpg,2026-07-14T22:22:35.771656
PC CPS Creator AI H147 i7-14700K / RTX 5080,https://cellphones.com.vn/pc-cps-creator-ai-h147.html,pc,Unknown,80990000,101990000,"Giảm 
21%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_812.png,2026-07-14T22:22:35.853819
Màn hình Xiaomi A27QI 2026 27 inch,https://cellphones.com.vn/man-hinh-xiaomi-a27qi-2026-27-inch.html,man_hinh,Xiaomi,3790000,4490000,Giảm 16%,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_60.png,2026-07-14T22:23:11.818214
Màn hình LG 24U411A-B 24 inch,https://cellphones.com.vn/man-hinh-lg-24u411a-b-24-inch.html,man_hinh,LG,2290000,2999000,"Giảm 
24%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_41.png,2026-07-14T22:23:12.601403
Màn hình gaming Lenovo Legion R27S 68CCGAC1VN 27 inch,https://cellphones.com.vn/man-hinh-lenovo-legion-r27s-68ccgac1vn-27-inch.html,man_hinh,Lenovo,2790000,3190000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_7.png,2026-07-14T22:23:12.685975
Màn hình Gaming LG UltraGear 27G411A-B 27 inch,https://cellphones.com.vn/man-hinh-lg-ultragear-27g411a-b-27-inch.html,man_hinh,LG,2790000,3990000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_895_1_.png,2026-07-14T22:23:12.766397
Màn hình di động MSI Pro MP165 E6 16 inch,https://cellphones.com.vn/man-hinh-di-dong-msi-pro-mp165-e6-16-inch.html,man_hinh,MSI,2590000,3090000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_921_3_.png,2026-07-14T22:23:12.837725
Màn hình Gaming ASUS TUF VG27AQ5A 27 inch,https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg27aq5a-27-inch.html,man_hinh,ASUS,4990000,5290000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_180_1_13.png,2026-07-14T22:23:12.915565
Màn hình di động VSP GP1612WS1 16 inch,https://cellphones.com.vn/man-hinh-di-dong-vsp-gp1612ws1-16-inch.html,man_hinh,Unknown,3790000,4490000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_921_2.png,2026-07-14T22:23:12.999785
Màn hình di động VSP GP1614WS1 16 inch,https://cellphones.com.vn/man-hinh-di-dong-vsp-gp1614ws1-16-inch.html,man_hinh,Unknown,2990000,3490000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_921_3.png,2026-07-14T22:23:13.098339
Màn hình E-Dra EGM24F120PV 24 inch,https://cellphones.com.vn/man-hinh-e-dra-egm24f120pv-24-inch.html,man_hinh,Unknown,1790000,2590000,"Giảm 
31%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_24.png,2026-07-14T22:23:13.262853
Giá treo màn hình HyperWork Core Arm SA01 22 - 32 inch,https://cellphones.com.vn/gia-treo-man-hinh-hyperwork-core-arm-sa01-22-32-inch.html,man_hinh,Unknown,519000,549000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_696_2.png,2026-07-14T22:23:13.351801
Màn hình Xiaomi A27I 2026 27 inch,https://cellphones.com.vn/man-hinh-xiaomi-a27i-2026-27-inch.html,man_hinh,Xiaomi,2590000,3090000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_950_3.png,2026-07-14T22:23:13.436399
Màn hình MSI Pro MP242L 24 inch,https://cellphones.com.vn/man-hinh-msi-pro-mp242l-24-inch.html,man_hinh,MSI,1890000,2490000,"Giảm 
24%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_2.png,2026-07-14T22:23:13.514306
Màn hình Gaming LG UltraGear 27G610A-B 27 inch,https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-27g610a-b-27-inch.html,man_hinh,LG,5190000,6990000,"Giảm 
26%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_923_1.png,2026-07-14T22:23:13.602056
Màn hình Gaming MSI MAG 245F X24 24 inch,https://cellphones.com.vn/man-hinh-gaming-msi-mag-245f-x24-24-inch.html,man_hinh,MSI,2990000,3990000,"Giảm 
25%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_876_2.png,2026-07-14T22:23:13.675782
Màn hình văn phòng Dell U2424H 24 inch,https://cellphones.com.vn/man-hinh-dell-u2424h-24-inch.html,man_hinh,Dell,5250000,6990000,"Giảm 
25%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-dell-u2424h-24-inch-10.png,2026-07-14T22:23:13.867515
Màn hình di động VSP VP1560FS1 15.6 inch,https://cellphones.com.vn/man-hinh-di-dong-vsp-vp1560fs1-15-6-inch.html,man_hinh,Unknown,1690000,2490000,"Giảm 
32%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_921_1_.png,2026-07-14T22:23:13.944989
Màn hình di động E-DRA EPM16F60 16 inch,https://cellphones.com.vn/man-hinh-di-dong-e-dra-epm16f60-16-inch.html,man_hinh,Unknown,1790000,2690000,"Giảm 
33%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_907_1.png,2026-07-14T22:23:14.021127
Giá treo màn hình E-DRA EMA7304 17-34 inch,https://cellphones.com.vn/gia-treo-man-hinh-e-dra-ema7304-17-34-inch.html,man_hinh,Unknown,299000,490000,"Giảm 
39%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_497_4.png,2026-07-14T22:23:14.099790
Màn hình Gaming LG Ultragear 24GS65F 24 inch,https://cellphones.com.vn/man-hinh-gaming-lg-ultragear-24gs65f-24-inch.html,man_hinh,LG,2990000,4290000,"Giảm 
30%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_183_1_5.png,2026-07-14T22:23:14.193509
Màn hình Gaming MSI MAG 275QF 27 inch,https://cellphones.com.vn/man-hinh-gaming-msi-mag-275qf-27-inch.html,man_hinh,MSI,4590000,5290000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_5_3.png,2026-07-14T22:23:23.003657
Màn hình Gaming ASUS TUF VG259Q5A 25 inch,https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg259q5a-25-inch.html,man_hinh,ASUS,2790000,3390000,"Giảm 
18%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_180_1_12.png,2026-07-14T22:23:24.758491
"Giá treo màn hình máy tính E-DRA EMA7310 13-32""",https://cellphones.com.vn/gia-treo-man-hinh-may-tinh-e-dra-ema7310.html,man_hinh,Unknown,299000,349000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_497_7.png,2026-07-14T22:23:24.848803
Màn hình Samsung Gaming Odyssey G5 LC34G55TWWEXXV 34 inch,https://cellphones.com.vn/man-hinh-samsung-gaming-odyssey-g5-lc34g55twwexxv-34-inch.html,man_hinh,Samsung,7390000,12990000,"Giảm 
43%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_182_3_8.png,2026-07-14T22:23:24.925713
Màn hình Xiaomi A24I 2026 24 inch,https://cellphones.com.vn/man-hinh-xiaomi-a24i-2026-24-inch.html,man_hinh,Xiaomi,2290000,2690000,"Giảm 
15%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_59.png,2026-07-14T22:23:25.008518
Màn hình Samsung Odyssey G5 LS32CG552 32 inch,https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g5-ls32cg552-32-inch.html,man_hinh,Samsung,5590000,8990000,"Giảm 
38%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-gaming-samsung-odyssey-g5-ls32cg552-32-inch-10.png,2026-07-14T22:23:25.083704
Màn hình Samsung Viewfinity S8 UHD LS27B800PXEXXV 27 inch,https://cellphones.com.vn/man-hinh-samsung-viewfinity-s8-uhd-ls27b800pxexxv-27-inch.html,man_hinh,Samsung,7090000,12990000,"Giảm 
45%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_1_.png,2026-07-14T22:23:25.163476
Màn hình Gaming ASUS TUF VG249QE5A 24 inch,https://cellphones.com.vn/man-hinh-gaming-asus-tuf-vg249qe5a-24-inch.html,man_hinh,ASUS,2490000,2790000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_17.png,2026-07-14T22:23:25.247569
Màn hình LG 24U631A-B 24 inch,https://cellphones.com.vn/man-hinh-lg-24u631a-b-24-inch.html,man_hinh,LG,3990000,4990000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_26.png,2026-07-14T22:23:25.332476
Màn hình Gaming ViewSonic VX2479A-HD-PRO 240Hz 24 inch,https://cellphones.com.vn/man-hinh-gaming-viewsonic-vx2479a-hd-pro-240hz-24-inch.html,man_hinh,Unknown,2790000,4290000,"Giảm 
35%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_183_1_6.png,2026-07-14T22:23:25.419366
Màn hình di động ASUS ZenScreen OLED MQ16FC 16 inch,https://cellphones.com.vn/man-hinh-di-dong-asus-zenscreen-oled-mq16fc-16-inch.html,man_hinh,ASUS,7490000,7990000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_967_1_.png,2026-07-14T22:23:25.508663
Màn hình Monitor Xiaomi 27 inch A27i ELA5345EU,https://cellphones.com.vn/man-hinh-xiaomi-a27i-ela5345eu-27-inch.html,man_hinh,Xiaomi,2340000,2990000,"Giảm 
22%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-xiaomi-a27i-ela5345eu-27-inch.png,2026-07-14T22:23:25.590007
Màn hình Gaming Samsung Odyssey G5 LS27CG552 27 inch,https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g5-ls27cg552-27-inch.html,man_hinh,Samsung,4490000,7990000,"Giảm 
44%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-gaming-samsung-odyssey-g5-ls27cg552-27-inch-10.png,2026-07-14T22:23:25.666956
